customer_sk,customer_id,customer_name,segment,country,city,state,postal_code,region,total_orders,total_sales,total_profit,last_order_date,loyalty_tier,email,record_updated_at,record_hash,effective_start_date,effective_end_date,is_current
933,SO-20287,Sana Okafor,Home Office,United States,Los Angeles,California,90036,West,8,3155.37,572.7,2020-01-15,GOLD,sana.okafor@example.com,2020-01-15 06:30:00+00:00,986c389e64767126517cde9f75170b88,2020-01-15 06:30:00+00:00,,True
706,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South,6,2602.58,-81.09,2017-12-01,GOLD,sean.odonnell@example.com,2019-12-31 22:00:00+00:00,981c24abb5aad7bad0b05af61641f7e3,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1044,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South,9,3327.26,-104.2,2020-01-15,GOLD,sean.odonnell@example.com,2020-01-15 06:30:00+00:00,a7452489681d384e29bc42a547b823a9,2020-01-15 06:30:00+00:00,,True
707,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,00000,Central,6,1306.09,-118.78,2017-02-06,SILVER,sibella.parks@example.com,2019-12-31 22:00:00+00:00,683123b834c84a4eea8351a84a011f78,2019-12-31 22:00:00+00:00,,True
708,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,9,5440.32,-270.43,2017-11-13,PLATINUM,stefania.perrino@example.com,2019-12-31 22:00:00+00:00,68694cf48477f0356615648cb45b1da3,2019-12-31 22:00:00+00:00,,True
709,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,9,1872.44,268.48,2016-12-09,SILVER,stephanie.phelps@example.com,2019-12-31 22:00:00+00:00,b7818d6f5899fe6728d96237b279de0f,2019-12-31 22:00:00+00:00,,True
710,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,10,4282.94,566.72,2017-10-12,GOLD,sung.pak@example.com,2019-12-31 22:00:00+00:00,133f699271c11208a4c49ed9133a8b63,2019-12-31 22:00:00+00:00,,True
711,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,6,3990.69,14.69,2017-10-21,GOLD,susan.pistek@example.com,2019-12-31 22:00:00+00:00,0adea09fdf3bbaf34e713483582d1f9a,2019-12-31 22:00:00+00:00,,True
935,SR-20063,Sara Rao,Consumer,United States,Los Angeles,California,90036,West,11,7046.97,1678.58,2020-01-15,PLATINUM,sara.rao@example.com,2020-01-15 06:30:00+00:00,316b9b92127f73e1f1c924a3741b3574,2020-01-15 06:30:00+00:00,,True
712,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,5,3233.48,-3333.91,2017-12-22,GOLD,sharelle.roach@example.com,2019-12-31 22:00:00+00:00,907f1fdbf6fb2d15b9c8309376c2755c,2019-12-31 22:00:00+00:00,,True
713,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,8,4345.89,1990.42,2017-06-17,GOLD,steven.roelle@example.com,2019-12-31 22:00:00+00:00,40cb27f9e8b2dc25ccdfe0794b6e3180,2019-12-31 22:00:00+00:00,,True
714,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,8,1324.03,332.35,2017-12-15,SILVER,saphhira.shifley@example.com,2019-12-31 22:00:00+00:00,8f4db311fef55fdb0554f38b32ec60e9,2019-12-31 22:00:00+00:00,,True
715,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,6,3056.81,-1010.97,2017-09-11,GOLD,shahid.shariari@example.com,2019-12-31 22:00:00+00:00,0ae76271d79ad6c408aafb49ca7f35f1,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1045,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,8,4459.17,-1292.29,2020-01-15,GOLD,shahid.shariari@example.com,2020-01-15 06:30:00+00:00,c41a360e89e7e7825934707d95694b4e,2020-01-15 06:30:00+00:00,,True
716,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,3,613.4,199.93,2016-08-26,BRONZE,shirley.schmidt@example.com,2019-12-31 22:00:00+00:00,78e86f61510d910367b26d7edc46fb1e,2019-12-31 22:00:00+00:00,,True
717,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,6,418.49,135.54,2016-10-24,BRONZE,sonia.sunley@example.com,2019-12-31 22:00:00+00:00,d9f999df8eb30656da3d9ad5e5f8e59e,2019-12-31 22:00:00+00:00,,True
718,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,5,964.64,-75.59,2017-09-01,BRONZE,sung.shariari@example.com,2019-12-31 22:00:00+00:00,e9f73ec62776b4930fd51f2fb1f04562,2019-12-31 22:00:00+00:00,,True
719,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,7,433.34,84.44,2017-08-27,BRONZE,shui.tom@example.com,2019-12-31 22:00:00+00:00,ef8b434dc6c032a1c105925a9e1d3bf5,2019-12-31 22:00:00+00:00,,True
720,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,7,2595.36,763.47,2017-12-10,GOLD,stephanie.ulpright@example.com,2019-12-31 22:00:00+00:00,d09058d2ecf7ae51bba9eef120f69101,2019-12-31 22:00:00+00:00,,True
721,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,10,11470.95,1199.42,2017-09-20,PLATINUM,seth.vernon@example.com,2019-12-31 22:00:00+00:00,01de24961bd1a7e18b5a94e29648faa3,2019-12-31 22:00:00+00:00,,True
722,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,9,4105.3,485.03,2017-02-13,GOLD,stewart.visinsky@example.com,2019-12-31 22:00:00+00:00,abdd35d4f76498f2f91dd1969762b65f,2019-12-31 22:00:00+00:00,,True
723,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,4,1271.09,199.65,2017-10-15,SILVER,stuart.van@example.com,2019-12-31 22:00:00+00:00,e956634c2d8eaabce24903ed3ee55330,2019-12-31 22:00:00+00:00,,True
724,SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,8,1903.49,106.89,2017-12-28,SILVER,susan.vittorini@example.com,2019-12-31 22:00:00+00:00,c6144cabccf53e9659e03b1895a40567,2019-12-31 22:00:00+00:00,,True
725,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,7,1085.08,-19.61,2017-10-10,SILVER,scot.wooten@example.com,2019-12-31 22:00:00+00:00,387ff6ac855182bd41f094046fe0aa79,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1046,SW-20245,Scot Wooten,Consumer,United States,Seattle,Washington,98101,West,11,1715.38,-22.93,2020-01-15,SILVER,scot.wooten@example.com,2020-01-15 06:30:00+00:00,b1dea934f0c8967a56f007fd62564d75,2020-01-15 06:30:00+00:00,,True
726,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009,East,6,1966.65,332.87,2017-11-30,SILVER,scott.williamson@example.com,2019-12-31 22:00:00+00:00,04f892edd8c1325751b52f2f527b4bb6,2019-12-31 22:00:00+00:00,,True
727,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105,East,3,1019.04,95.84,2017-07-21,SILVER,sean.wendt@example.com,2019-12-31 22:00:00+00:00,655a76ecd8ea8e843fb0597f9a4f83a5,2019-12-31 22:00:00+00:00,,True
728,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024,West,7,2921.54,793.65,2017-07-21,GOLD,shaun.weien@example.com,2019-12-31 22:00:00+00:00,c6808a358d12e8b191d736a401d55267,2019-12-31 22:00:00+00:00,,True
729,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,2,758.7,68.24,2016-07-14,BRONZE,steven.ward@example.com,2019-12-31 22:00:00+00:00,8c431d011ccb19aa1ce81fb2233d598b,2019-12-31 22:00:00+00:00,,True
730,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,11,3625.33,366.43,2017-11-25,GOLD,sam.zeldin@example.com,2019-12-31 22:00:00+00:00,74ad8cb836c5af7081bb63d439f300a0,2019-12-31 22:00:00+00:00,,True
731,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,4,14595.62,4703.79,2017-10-22,PLATINUM,tom.ashbrook@example.com,2019-12-31 22:00:00+00:00,8e5056f200cc249e2363406a5cf56bf9,2019-12-31 22:00:00+00:00,,True
732,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,5,1467.88,390.21,2017-09-02,SILVER,ted.butterfield@example.com,2019-12-31 22:00:00+00:00,f90ef1485330ded04925ed609fba701f,2019-12-31 22:00:00+00:00,,True
733,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,4,3589.3,829.16,2017-11-02,GOLD,thomas.boland@example.com,2019-12-31 22:00:00+00:00,07ad47c24129ab8aa1b5b795858bbd70,2019-12-31 22:00:00+00:00,,True
734,TB-21190,Thomas Brumley,Home Office,United States,Fayetteville,Arkansas,72701,South,4,816.17,179.0,2017-11-11,BRONZE,thomas.brumley@example.com,2019-12-31 22:00:00+00:00,7e68efdb0a3b2048569e1c340a3ea89b,2019-12-31 22:00:00+00:00,,True
735,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,7,1602.38,260.62,2017-01-15,SILVER,tim.brockman@unknown.local,2019-12-31 22:00:00+00:00,25f478d3f62aef45de2f287b2b0d95ac,2019-12-31 22:00:00+00:00,,True
736,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,6,2198.45,490.96,2016-05-26,SILVER,toby.braunhardt@example.com,2019-12-31 22:00:00+00:00,59559674504f25e88d0b575154f2ea46,2019-12-31 22:00:00+00:00,,True
737,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,5,834.33,268.97,2017-08-06,BRONZE,todd.boyes@example.com,2019-12-31 22:00:00+00:00,a49d52f1a7a6007aaf4fe6dc2cf1df13,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1047,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,8,1232.29,321.85,2020-01-15,SILVER,todd.boyes@example.com,2020-01-15 06:30:00+00:00,e9378dd612a9e6493239f5f3d6439f86,2020-01-15 06:30:00+00:00,,True
738,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,7,9133.99,2798.37,2017-06-11,PLATINUM,tom.boeckenhauer@example.com,2019-12-31 22:00:00+00:00,0138e4ed08bf4045bd5818bc0f4092bd,2019-12-31 22:00:00+00:00,,True
739,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,9,4737.49,-1603.05,2017-09-14,GOLD,tracy.blumstein@example.com,2019-12-31 22:00:00+00:00,dc62deb384d60054fef70737d63458fd,2019-12-31 22:00:00+00:00,,True
740,TB-21595,Troy Blackwell,Consumer,United States,Portland,Oregon,00000,West,5,1387.56,-136.41,2017-03-20,SILVER,troy.blackwell@example.com,2019-12-31 22:00:00+00:00,2652202767f604c0899f32f546c5d576,2019-12-31 22:00:00+00:00,,True
741,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,9,2797.67,379.88,2017-11-30,GOLD,trudy.brown@example.com,2019-12-31 22:00:00+00:00,af6c4dfc6cb81773d4087878d0f561a0,2019-12-31 22:00:00+00:00,,True
742,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,5,19052.22,8981.32,2016-11-26,PLATINUM,tamara.chand@example.com,2019-12-31 22:00:00+00:00,acdb37dcacafbf7e9b9f23fcf669ba78,2019-12-31 22:00:00+00:00,,True
743,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,08701,East,1,1038.26,265.53,2017-09-15,SILVER,theresa.coyne@example.com,2019-12-31 22:00:00+00:00,4a1f10d94bedd9d4987550f1aa1f3fa4,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1048,TC-21145,Theresa Coyne,Corporate,United States,Miami,Florida,33101,South,2,1314.84,287.11,2020-01-15,SILVER,theresa.coyne@example.com,2020-01-15 06:30:00+00:00,8f1025376784b903fb7d9d9dc2e4598b,2020-01-15 06:30:00+00:00,,True
744,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,8,4266.81,606.37,2017-12-03,GOLD,toby.carlisle@example.com,2019-12-31 22:00:00+00:00,f132abc68a22aa91079b52f74af64363,2019-12-31 22:00:00+00:00,,True
745,TC-21475,Tony Chapman,Home Office,United States,Aurora,Colorado,00000,West,9,1244.98,119.1,2017-07-30,SILVER,tony.chapman@example.com,2019-12-31 22:00:00+00:00,81d9c28ce2b4740e0834e1ca2699da7b,2019-12-31 22:00:00+00:00,,True
746,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,7,742.56,217.93,2017-12-26,BRONZE,tracy.collins@example.com,2019-12-31 22:00:00+00:00,fce89b3f391b86e2225bc1b544663752,2019-12-31 22:00:00+00:00,,True
941,TD-20091,Tara Dutta,Corporate,United States,Unknown,Arizona,85023,West,9,5220.67,171.95,2020-01-15,PLATINUM,tara.dutta@example.com,2020-01-15 06:30:00+00:00,b91e8a8df860fb16f5c8463f0dcc6a3e,2020-01-15 06:30:00+00:00,,True
747,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,9,1434.55,88.19,2017-11-23,SILVER,tamara.dahlen@example.com,2019-12-31 22:00:00+00:00,8e7972913e6cf03a2c9629c819c93a67,2019-12-31 22:00:00+00:00,,True
748,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,5,3058.37,682.17,2017-01-27,GOLD,toby.gnade@example.com,2019-12-31 22:00:00+00:00,28e1931cab3109b9a28e56f189a85ecc,2019-12-31 22:00:00+00:00,,True
749,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,4,2074.66,365.72,2017-09-07,SILVER,trudy.glocke@example.com,2019-12-31 22:00:00+00:00,722fa20c4442615d162eab67300c25f9,2019-12-31 22:00:00+00:00,,True
750,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,5,2422.82,-135.21,2017-01-20,SILVER,thea.hendricks@example.com,2019-12-31 22:00:00+00:00,6961a7036f14471cdfaf33dd83b07595,2019-12-31 22:00:00+00:00,,True
751,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,4,2942.77,-252.55,2017-11-02,GOLD,thea.hudgings@example.com,2019-12-31 22:00:00+00:00,25d1f16cb8cc5883018f3e5fd6bb173b,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1049,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,8,4418.96,-346.21,2020-01-15,GOLD,thea.hudgings@unknown.local,2020-01-15 06:30:00+00:00,aec9070f375cab0b41b406cc10a8f051,2020-01-15 06:30:00+00:00,,True
752,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,8,1022.2,92.73,2017-09-04,SILVER,tiffany.house@example.com,2019-12-31 22:00:00+00:00,1a552de8aec7325c02696e6ac1f1f5e0,2019-12-31 22:00:00+00:00,,True
753,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,7,4234.1,-571.97,2017-10-19,GOLD,tracy.hopkins@example.com,2019-12-31 22:00:00+00:00,d0a08a5e348f2d9df932896d4b78da85,2019-12-31 22:00:00+00:00,,True
943,TM-20294,Theo Mensah,Consumer,United States,Chicago,Illinois,60610,Central,9,1444.99,287.8,2020-01-15,SILVER,theo.mensah@example.com,2020-01-15 06:30:00+00:00,bf66db583814af7996b93ac6a7ac51c4,2020-01-15 06:30:00+00:00,,True
754,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,8,2955.23,573.3,2017-09-18,GOLD,tamara.manning@example.com,2019-12-31 22:00:00+00:00,ff400c325817a545bcf609a564dd8b4b,2019-12-31 22:00:00+00:00,,True
755,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,3,1094.68,292.52,2017-08-22,SILVER,tony.molinari@example.com,2019-12-31 22:00:00+00:00,7627cbf8db83d79774e85d14773af71c,2019-12-31 22:00:00+00:00,,True
756,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,7,3130.22,-692.05,2017-10-01,GOLD,tanja.norvell@example.com,2019-12-31 22:00:00+00:00,2e3deab27d7871f1fbffbfbeecdf5141,2019-12-31 22:00:00+00:00,,True
757,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central,9,4676.76,1129.13,2017-12-22,GOLD,theone.pippenger@example.com,2019-12-31 23:45:00+00:00,69b22ae04ccbe8e31b54e1110c8e9246,2019-12-31 22:00:00+00:00,,True
758,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,5,5329.0,-1087.39,2017-09-17,PLATINUM,tom.prescott@example.com,2019-12-31 22:00:00+00:00,75493189238478815550189e61dc6917,2019-12-31 22:00:00+00:00,,True
759,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,4,1936.64,139.23,2017-01-14,SILVER,tracy.poddar@example.com,2019-12-31 22:00:00+00:00,5b76880107dd1571763fea9ea8a5cb11,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1050,TP-21565,Tracy Poddar,Home Office,United States,Eugene,Oregon,97405,West,7,2144.31,145.2,2020-01-15,SILVER,tracy.poddar@example.com,2020-01-15 06:30:00+00:00,1d6cf0bcecfa25026fcb02683759ad2c,2020-01-15 06:30:00+00:00,,True
760,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,07109,East,5,675.94,220.36,2017-06-20,BRONZE,toby.ritter@example.com,2019-12-31 22:00:00+00:00,88030bace9c2afc94fcbe92b6cb0aec2,2019-12-31 22:00:00+00:00,,True
761,TS-21085,Thais Sissman,Consumer,United States,Ormond Beach,Florida,32174,South,2,4.83,-3.32,2017-01-07,BRONZE,thais.sissman@unknown.local,2019-12-31 22:00:00+00:00,b727363d2fbfea946546a099f530ff83,2019-12-31 22:00:00+00:00,,True
762,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,6,2163.62,260.87,2016-08-13,SILVER,theresa.swint@example.com,2019-12-31 22:00:00+00:00,7054e8a6660cc88f0badc24aee14318c,2019-12-31 22:00:00+00:00,,True
763,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,7,5371.09,862.89,2017-06-15,PLATINUM,thomas.seio@example.com,2019-12-31 22:00:00+00:00,fb31927b33f11e9f58149c4d3d5cfa96,2019-12-31 22:00:00+00:00,,True
764,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,West,5,974.78,-184.98,2017-05-18,BRONZE,toby.swindell@example.com,2019-12-31 22:00:00+00:00,3d406e2e831b4645f8f615ceb6a7c955,2019-12-31 22:00:00+00:00,,True
765,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,6,11891.75,2371.71,2017-11-24,PLATINUM,todd.sumrall@example.com,2019-12-31 22:00:00+00:00,3816b579f64139a09efd351f79c2750d,2019-12-31 22:00:00+00:00,,True
766,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,5,2054.14,48.7,2017-07-11,SILVER,tom.stivers@example.com,2019-12-31 22:00:00+00:00,ebae216c635879c16101569dcb97b566,2019-12-31 22:00:00+00:00,,True
767,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,6,2243.27,11.38,2017-12-19,SILVER,tony.sayre@example.com,2019-12-31 22:00:00+00:00,4a952362b25ab2c94e10687bf7e2f92c,2019-12-31 22:00:00+00:00,,True
768,TS-21610,Troy Staebel,Unknown,United States,Freeport,Illinois,61032,Central,7,2820.42,-294.7,2017-11-05,GOLD,troy.staebel@example.com,2019-12-31 22:00:00+00:00,7c65662ba6d1742a27710f0ec5bdf361,2019-12-31 22:00:00+00:00,,True
769,TS-21655,Trudy Schmidt,Consumer,United States,Unknown,Texas,79907,Central,5,3536.49,220.92,2017-05-06,GOLD,trudy.schmidt@example.com,2019-12-31 23:45:00+00:00,a1c4a67dd9120118b406884a2b4071da,2019-12-31 22:00:00+00:00,,True
770,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,7,4915.6,751.96,2017-11-29,GOLD,ted.trevino@example.com,2019-12-31 22:00:00+00:00,b628ac5f0fe81dd711d00aa294eef90c,2019-12-31 22:00:00+00:00,,True
771,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,8,1427.04,278.74,2017-06-30,SILVER,thomas.thornton@example.com,2019-12-31 22:00:00+00:00,f712152e984cc7ad085f5f515017bf1e,2019-12-31 22:00:00+00:00,,True
772,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,46203,Central,3,439.5,93.92,2016-11-19,BRONZE,tim.taslimi@example.com,2019-12-31 22:00:00+00:00,10bc78534b670c6782547be1d909a38e,2019-12-31 22:00:00+00:00,,True
773,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,7,5364.81,1124.5,2017-12-18,PLATINUM,tonja.turnell@example.com,2019-12-31 22:00:00+00:00,2cd9acc621ee6d3a82915e609ec6e13d,2019-12-31 22:00:00+00:00,,True
774,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,7,5278.83,737.39,2017-10-27,PLATINUM,tamara.willingham@example.com,2019-12-31 22:00:00+00:00,50db38bdf81d1e9a4020fa75694b009b,2019-12-31 22:00:00+00:00,,True
775,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,4,1707.29,224.89,2017-11-25,SILVER,tracy.zic@unknown.local,2019-12-31 22:00:00+00:00,1a140353ae6e7b05ec4e93d3807b8e23,2019-12-31 22:00:00+00:00,,True
776,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,6,2005.6,371.24,2017-11-06,SILVER,victoria.brennan@example.com,2019-12-31 22:00:00+00:00,39a5aa99dc0f66e8005c761249528d29,2019-12-31 22:00:00+00:00,,True
777,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,Unknown,6,6442.25,1617.79,2016-05-28,PLATINUM,valerie.dominguez@example.com,2019-12-31 22:00:00+00:00,ca4ca81d79ace13384f585aa03e512de,2019-12-31 22:00:00+00:00,,True
778,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,5,847.94,-96.28,2017-12-17,BRONZE,vicky.freymann@example.com,2019-12-31 22:00:00+00:00,81e6d412f61807e49a080292394806ee,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1051,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,7,896.67,-127.5,2020-01-15,BRONZE,vicky.freymann@example.com,2020-01-15 06:30:00+00:00,7a7dd4faa054cb626c0fa7acddf29385,2020-01-15 06:30:00+00:00,,True
779,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,6,846.01,143.63,2017-07-29,BRONZE,vivek.gonzalez@example.com,2019-12-31 22:00:00+00:00,03fe2a35e29525b1912fec46042229f5,2019-12-31 22:00:00+00:00,,True
780,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140,East,5,427.37,-52.33,2017-03-19,BRONZE,vivek.grady@example.com,2019-12-31 22:00:00+00:00,82d207daab880b69040fa193f386034c,2019-12-31 22:00:00+00:00,,True
781,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105,West,7,2454.87,513.53,2017-11-06,SILVER,valerie.mitchum@example.com,2019-12-31 22:00:00+00:00,4243a2725036d385bb5df212a1027c17,2019-12-31 22:00:00+00:00,,True
782,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,5,380.69,116.64,2017-09-04,BRONZE,vivian.mathis@example.com,2019-12-31 22:00:00+00:00,0ca50cf6a90d372053c8f04c460e6355,2019-12-31 22:00:00+00:00,,True
